household_id,appliance_type,power_rating,star_rating,daily_hours,room_size,household_size,location_type,income_bracket,house_type,season,daily_consumption,monthly_consumption,monthly_cost,efficiency_score,usage_pattern,appliance_age,brand_tier,total_monthly_bill,cost_per_kwh,consumption_per_watt,efficiency_ratio
158,Refrigerator,215,3,24.0,88,4,Urban,Low,Apartment,Spring,5.485,164.56,1069.66,60,Heavy,6,Standard,1358.5900000000001,6.500121536217793,25.511627906976745,13.953488372093023
158,Television,140,4,5.57,319,4,Urban,Low,Apartment,Spring,0.71,21.31,138.54,80,Regular,8,Standard,1358.5900000000001,6.501173158141717,5.071428571428571,28.57142857142857
158,LED Lights,19,5,11.2,281,4,Urban,Low,Apartment,Spring,0.18,5.4,35.11,100,Heavy,3,Premium,1358.5900000000001,6.5018518518518515,9.473684210526315,263.15789473684214
158,Ceiling Fan,64,5,12.03,214,4,Urban,Low,Apartment,Spring,0.591,17.74,115.28,100,Heavy,5,Standard,1358.5900000000001,6.498308906426156,9.234375,78.125
159,Refrigerator,250,4,24.0,159,4,Urban,Middle,Apartment,Monsoon,5.352,160.56,1043.63,80,Heavy,8,Standard,4159.23,6.499937717987046,21.408,16.0
159,Television,123,5,9.67,232,4,Urban,Middle,Apartment,Monsoon,1.018,30.55,198.6,100,Heavy,5,Standard,4159.23,6.500818330605564,8.276422764227643,40.65040650406504
159,LED Lights,11,4,7.32,152,4,Urban,Middle,Apartment,Monsoon,0.079,2.36,15.35,80,Regular,9,Premium,4159.23,6.504237288135593,7.181818181818182,363.6363636363637
159,Ceiling Fan,55,4,9.32,95,4,Urban,Middle,Apartment,Monsoon,0.489,14.67,95.33,80,Heavy,5,Budget,4159.23,6.498295841854124,8.89090909090909,72.72727272727273
159,Air Conditioner,1844,4,6.92,109,4,Urban,Middle,Apartment,Monsoon,11.503,345.1,2243.14,80,Regular,3,Standard,4159.23,6.4999710228919145,6.238069414316703,2.1691973969631237
159,Washing Machine,630,3,2.23,238,4,Urban,Middle,Apartment,Monsoon,1.329,39.87,259.18,60,Regular,5,Standard,4159.23,6.500627037873088,2.1095238095238096,4.761904761904762
159,Microwave,1085,3,1.48,142,4,Urban,Middle,Apartment,Monsoon,1.559,46.77,304.0,60,Regular,1,Standard,4159.23,6.499893093863587,1.4368663594470044,2.7649769585253456
160,Refrigerator,255,3,24.0,284,5,Suburban,Middle,Independent House,Monsoon,5.733,172.0,1118.03,60,Heavy,9,Standard,3343.08,6.500174418604651,22.482352941176472,11.76470588235294
160,Television,127,4,8.88,142,5,Suburban,Middle,Independent House,Monsoon,1.048,31.44,204.37,80,Heavy,3,Standard,3343.08,6.500318066157761,8.25196850393701,31.496062992125985
160,LED Lights,9,5,11.21,162,5,Suburban,Middle,Independent House,Monsoon,0.074,2.21,14.38,100,Heavy,2,Standard,3343.08,6.506787330316743,8.222222222222221,555.5555555555555
160,Ceiling Fan,62,5,14.93,124,5,Suburban,Middle,Independent House,Monsoon,0.669,20.06,130.37,100,Heavy,9,Standard,3343.08,6.49900299102692,10.790322580645162,80.64516129032258
160,Air Conditioner,1059,5,10.1,134,5,Suburban,Middle,Independent House,Monsoon,8.096,242.87,1578.66,100,Heavy,9,Budget,3343.08,6.500020587145387,7.64494806421152,4.721435316336167
160,Washing Machine,777,5,1.75,123,5,Suburban,Middle,Independent House,Monsoon,1.064,31.91,207.42,100,Regular,2,Standard,3343.08,6.500156690692572,1.3693693693693694,6.435006435006435
160,Microwave,826,3,0.51,384,5,Suburban,Middle,Independent House,Monsoon,0.461,13.82,89.85,60,Regular,3,Standard,3343.08,6.501447178002894,0.5581113801452785,3.6319612590799033
161,Refrigerator,259,2,24.0,83,5,Urban,Low,Independent House,Monsoon,7.293,218.79,1422.15,40,Heavy,6,Premium,1670.95,6.500068558892089,28.15830115830116,7.722007722007722
161,Television,90,4,7.3,280,5,Urban,Low,Independent House,Monsoon,0.59,17.71,115.13,80,Regular,3,Standard,1670.95,6.500846979107848,6.555555555555555,44.44444444444444
161,LED Lights,19,5,7.9,176,5,Urban,Low,Independent House,Monsoon,0.127,3.82,24.83,100,Regular,4,Budget,1670.95,6.5,6.68421052631579,263.15789473684214
161,Ceiling Fan,52,5,13.65,164,5,Urban,Low,Independent House,Monsoon,0.558,16.75,108.84,100,Heavy,3,Standard,1670.95,6.497910447761194,10.730769230769232,96.15384615384616
162,Refrigerator,232,4,12.0,214,2,Suburban,High,Independent House,Monsoon,2.752,82.57,536.68,80,Heavy,8,Standard,6939.12,6.499697226595615,11.86206896551724,17.241379310344826
162,Television,198,5,4.53,287,2,Suburban,High,Independent House,Monsoon,0.75,22.5,146.28,100,Regular,1,Standard,6939.12,6.501333333333333,3.787878787878788,25.252525252525253
162,LED Lights,9,5,10.61,194,2,Suburban,High,Independent House,Monsoon,0.071,2.12,13.75,100,Heavy,4,Premium,6939.12,6.485849056603773,7.888888888888888,555.5555555555555
162,Ceiling Fan,56,5,9.43,130,2,Suburban,High,Independent House,Monsoon,0.407,12.2,79.3,100,Heavy,3,Budget,6939.12,6.5,7.267857142857142,89.28571428571428
162,Air Conditioner,1666,2,12.18,93,2,Suburban,High,Independent House,Monsoon,25.462,763.86,4965.07,40,Heavy,7,Standard,6939.12,6.4999738171916315,15.283313325330132,1.2004801920768309
162,Washing Machine,775,5,0.76,108,2,Suburban,High,Independent House,Monsoon,0.52,15.6,101.37,100,Regular,8,Standard,6939.12,6.4980769230769235,0.6709677419354839,6.451612903225806
162,Microwave,965,4,1.85,135,2,Suburban,High,Independent House,Monsoon,1.493,44.79,291.1,80,Regular,7,Standard,6939.12,6.499218575574906,1.5471502590673576,4.145077720207254
162,Water Heater,2175,4,1.06,187,2,Suburban,High,Independent House,Monsoon,2.245,67.36,437.82,80,Regular,2,Budget,6939.12,6.499703087885986,1.0321839080459771,1.8390804597701151
162,Laptop,51,5,7.46,249,2,Suburban,High,Independent House,Monsoon,0.293,8.8,57.19,100,Regular,4,Budget,6939.12,6.498863636363636,5.745098039215686,98.03921568627452
162,Desktop Computer,327,3,4.77,109,2,Suburban,High,Independent House,Monsoon,1.593,47.78,310.56,60,Regular,3,Budget,6939.12,6.499790707408958,4.871559633027523,9.174311926605505
163,Refrigerator,264,2,12.0,292,2,Urban,High,Independent House,Monsoon,4.117,123.51,802.82,40,Heavy,1,Budget,5341.4,6.50004048255202,15.59469696969697,7.575757575757575
163,Television,196,3,8.39,218,2,Urban,High,Independent House,Monsoon,1.549,46.48,302.14,60,Heavy,8,Standard,5341.4,6.500430292598968,7.903061224489796,15.306122448979592
163,LED Lights,18,4,10.7,203,2,Urban,High,Independent House,Monsoon,0.179,5.37,34.89,80,Heavy,9,Standard,5341.4,6.4972067039106145,9.944444444444443,222.22222222222223
163,Ceiling Fan,70,5,10.52,82,2,Urban,High,Independent House,Monsoon,0.555,16.64,108.19,100,Heavy,4,Standard,5341.4,6.501802884615384,7.928571428571429,71.42857142857142
163,Air Conditioner,1497,5,11.88,90,2,Urban,High,Independent House,Monsoon,13.081,392.43,2550.81,100,Heavy,8,Standard,5341.4,6.500038223377417,8.73814295257181,3.34001336005344
163,Washing Machine,703,3,0.59,151,2,Urban,High,Independent House,Monsoon,0.445,13.34,86.71,60,Regular,4,Budget,5341.4,6.5,0.6330014224751067,4.2674253200568995
163,Microwave,927,5,1.28,221,2,Urban,High,Independent House,Monsoon,0.947,28.4,184.57,100,Regular,6,Standard,5341.4,6.498943661971831,1.0215749730312838,5.393743257820928
163,Water Heater,2544,3,1.5,397,2,Urban,High,Independent House,Monsoon,3.879,116.36,756.31,60,Regular,9,Standard,5341.4,6.499742179443107,1.5247641509433962,1.179245283018868
163,Laptop,90,5,10.96,150,2,Urban,High,Independent House,Monsoon,0.837,25.12,163.26,100,Heavy,2,Standard,5341.4,6.49920382165605,9.299999999999999,55.55555555555556
163,Desktop Computer,390,3,4.59,89,2,Urban,High,Independent House,Monsoon,1.804,54.11,351.7,60,Regular,7,Budget,5341.4,6.499722786915542,4.625641025641025,7.692307692307692
164,Refrigerator,263,3,24.0,211,5,Urban,Middle,Independent House,Spring,6.698,200.94,1306.12,60,Heavy,3,Standard,4511.78,6.500049766099333,25.467680608365022,11.406844106463877
164,Television,155,5,6.63,136,5,Urban,Middle,Independent House,Spring,0.898,26.95,175.18,100,Regular,1,Standard,4511.78,6.500185528756957,5.7935483870967746,32.25806451612903
164,LED Lights,16,5,9.86,118,5,Urban,Middle,Independent House,Spring,0.129,3.88,25.25,100,Heavy,4,Standard,4511.78,6.507731958762887,8.0625,312.5
164,Ceiling Fan,64,5,15.5,145,5,Urban,Middle,Independent House,Spring,0.791,23.72,154.21,100,Heavy,1,Budget,4511.78,6.501264755480608,12.359375,78.125
164,Air Conditioner,1339,3,7.93,112,5,Urban,Middle,Independent House,Spring,11.108,333.25,2166.12,60,Regular,7,Standard,4511.78,6.499984996249062,8.295743091859597,2.2404779686333085
164,Washing Machine,585,4,3.08,191,5,Urban,Middle,Independent House,Spring,1.615,48.45,314.93,80,Regular,7,Standard,4511.78,6.500103199174406,2.7606837606837606,6.837606837606838
164,Microwave,1143,3,1.61,285,5,Urban,Middle,Independent House,Spring,1.897,56.92,369.97,60,Regular,1,Standard,4511.78,6.499824314827829,1.6596675415573054,2.6246719160104988
165,Refrigerator,223,5,18.0,365,3,Urban,Middle,Apartment,Winter,3.266,97.99,636.94,100,Heavy,6,Premium,2606.3500000000004,6.50005102561486,14.645739910313901,22.42152466367713
165,Television,167,3,9.48,209,3,Urban,Middle,Apartment,Winter,1.565,46.94,305.08,60,Heavy,1,Standard,2606.3500000000004,6.49936088623775,9.37125748502994,17.964071856287426
165,LED Lights,18,5,10.58,147,3,Urban,Middle,Apartment,Winter,0.165,4.94,32.14,100,Heavy,3,Standard,2606.3500000000004,6.506072874493927,9.166666666666666,277.77777777777777
165,Ceiling Fan,53,4,13.01,165,3,Urban,Middle,Apartment,Winter,0.656,19.69,127.98,80,Heavy,1,Standard,2606.3500000000004,6.499746063991874,12.377358490566039,75.47169811320755
165,Air Conditioner,1835,4,3.58,98,3,Urban,Middle,Apartment,Winter,5.519,165.57,1076.23,80,Regular,9,Budget,2606.3500000000004,6.500150993537477,3.0076294277929154,2.1798365122615806
165,Washing Machine,772,3,0.93,174,3,Urban,Middle,Apartment,Winter,0.692,20.77,135.02,60,Regular,9,Budget,2606.3500000000004,6.500722195474243,0.8963730569948186,3.8860103626943006
165,Microwave,1006,4,1.67,154,3,Urban,Middle,Apartment,Winter,1.502,45.07,292.96,80,Regular,4,Standard,2606.3500000000004,6.500110938540049,1.4930417495029822,3.9761431411530817
166,Refrigerator,217,2,18.0,159,3,Suburban,Middle,Apartment,Summer,5.039,151.17,982.62,40,Heavy,3,Premium,5940.09,6.500099226036912,23.22119815668203,9.216589861751153
166,Television,141,3,8.25,135,3,Suburban,Middle,Apartment,Summer,1.229,36.87,239.65,60,Heavy,9,Standard,5940.09,6.499864388391647,8.71631205673759,21.276595744680854
166,LED Lights,10,4,7.18,281,3,Suburban,Middle,Apartment,Summer,0.068,2.05,13.35,80,Regular,4,Standard,5940.09,6.51219512195122,6.800000000000001,400.0
166,Ceiling Fan,51,4,11.22,202,3,Suburban,Middle,Apartment,Summer,0.513,15.39,100.01,80,Heavy,9,Standard,5940.09,6.498375568551007,10.058823529411764,78.43137254901961
166,Air Conditioner,1296,2,13.52,134,3,Suburban,Middle,Apartment,Summer,22.305,669.15,4349.44,40,Heavy,3,Budget,5940.09,6.499947694836733,17.21064814814815,1.5432098765432098
166,Washing Machine,720,4,1.05,136,3,Suburban,Middle,Apartment,Summer,0.651,19.52,126.86,80,Regular,8,Premium,5940.09,6.498975409836065,0.9041666666666667,5.555555555555555
166,Microwave,1190,3,0.58,332,3,Suburban,Middle,Apartment,Summer,0.657,19.72,128.16,60,Regular,8,Budget,5940.09,6.498985801217039,0.5521008403361345,2.5210084033613445
167,Refrigerator,220,2,24.0,159,4,Rural,Middle,Apartment,Spring,5.727,171.82,1116.84,40,Heavy,6,Standard,4041.5,6.500058200442323,26.031818181818185,9.090909090909092
167,Television,116,4,5.24,108,4,Rural,Middle,Apartment,Spring,0.568,17.04,110.79,80,Regular,6,Premium,4041.5,6.501760563380282,4.896551724137931,34.48275862068965
167,LED Lights,9,5,6.67,239,4,Rural,Middle,Apartment,Spring,0.046,1.37,8.9,100,Regular,1,Premium,4041.5,6.4963503649635035,5.111111111111112,555.5555555555555
167,Ceiling Fan,51,5,9.26,135,4,Rural,Middle,Apartment,Spring,0.41,12.3,79.97,100,Heavy,1,Standard,4041.5,6.501626016260162,8.03921568627451,98.03921568627452
167,Air Conditioner,1281,5,11.51,398,4,Rural,Middle,Apartment,Spring,12.345,370.35,2407.31,100,Heavy,6,Premium,4041.5,6.500094505197786,9.637002341920374,3.9032006245121003
167,Washing Machine,764,5,1.68,104,4,Rural,Middle,Apartment,Spring,1.0,30.01,195.04,100,Regular,6,Standard,4041.5,6.499166944351882,1.3089005235602096,6.544502617801047
167,Microwave,879,5,0.97,242,4,Rural,Middle,Apartment,Spring,0.629,18.87,122.65,100,Regular,5,Budget,4041.5,6.499735029146794,0.7155858930602957,5.688282138794084
168,Refrigerator,281,3,18.0,205,3,Suburban,Middle,Apartment,Summer,4.577,137.31,892.5,60,Heavy,6,Standard,3721.66,6.499890758138519,16.28825622775801,10.676156583629892
168,Television,82,3,8.01,114,3,Suburban,Middle,Apartment,Summer,0.696,20.87,135.65,60,Heavy,2,Standard,3721.66,6.499760421657882,8.48780487804878,36.58536585365854
168,LED Lights,12,4,11.98,96,3,Suburban,Middle,Apartment,Summer,0.142,4.25,27.65,80,Heavy,9,Standard,3721.66,6.5058823529411764,11.833333333333332,333.3333333333333
168,Ceiling Fan,70,4,9.47,197,3,Suburban,Middle,Apartment,Summer,0.541,16.23,105.49,80,Heavy,3,Premium,3721.66,6.499691928527418,7.7285714285714295,57.14285714285714
168,Air Conditioner,1166,5,13.38,220,3,Suburban,Middle,Apartment,Summer,11.39,341.71,2221.11,100,Heavy,7,Premium,3721.66,6.499985367709462,9.76843910806175,4.288164665523157
168,Washing Machine,492,3,1.72,135,3,Suburban,Middle,Apartment,Summer,0.835,25.05,162.82,60,Regular,9,Standard,3721.66,6.499800399201597,1.6971544715447153,6.097560975609756
168,Microwave,1117,3,0.84,98,3,Suburban,Middle,Apartment,Summer,0.905,27.14,176.44,60,Regular,2,Budget,3721.66,6.501105379513633,0.810205908683975,2.6857654431512983
169,Refrigerator,210,3,24.0,334,4,Suburban,High,Independent House,Summer,5.513,165.4,1075.07,60,Heavy,2,Budget,11484.09,6.499818621523579,26.25238095238095,14.285714285714286
169,Television,167,3,7.13,348,4,Suburban,High,Independent House,Summer,1.298,38.95,253.2,60,Regular,6,Premium,11484.09,6.500641848523748,7.77245508982036,17.964071856287426
169,LED Lights,17,4,10.73,126,4,Suburban,High,Independent House,Summer,0.152,4.56,29.61,80,Heavy,1,Standard,11484.09,6.49342105263158,8.941176470588236,235.2941176470588
169,Ceiling Fan,55,5,10.7,216,4,Suburban,High,Independent House,Summer,0.482,14.46,93.96,100,Heavy,2,Standard,11484.09,6.497925311203319,8.763636363636364,90.9090909090909
169,Air Conditioner,1825,3,20.35,380,4,Suburban,High,Independent House,Summer,39.863,1195.89,7773.31,60,Heavy,4,Premium,11484.09,6.500020904932728,21.842739726027396,1.6438356164383563
169,Washing Machine,781,3,1.88,132,4,Suburban,High,Independent House,Summer,1.36,40.81,265.24,60,Regular,5,Budget,11484.09,6.4993874050477825,1.7413572343149808,3.8412291933418694
169,Microwave,1058,5,1.62,163,4,Suburban,High,Independent House,Summer,1.266,37.98,246.89,100,Regular,2,Standard,11484.09,6.500526592943655,1.1965973534971646,4.725897920604915
169,Water Heater,2783,5,2.34,136,4,Suburban,High,Independent House,Summer,5.289,158.66,1031.3,100,Regular,7,Premium,11484.09,6.500063027858313,1.9004671218109952,1.7966223499820337
169,Laptop,77,4,6.27,221,4,Suburban,High,Independent House,Summer,0.432,12.95,84.19,80,Regular,5,Budget,11484.09,6.501158301158301,5.6103896103896105,51.94805194805195
169,Desktop Computer,370,4,9.11,161,4,Suburban,High,Independent House,Summer,3.238,97.13,631.32,80,Heavy,3,Standard,11484.09,6.499742612992897,8.751351351351351,10.81081081081081
170,Refrigerator,208,2,24.0,393,4,Suburban,Middle,Apartment,Summer,5.671,170.13,1105.84,40,Heavy,6,Standard,6491.51,6.4999706107094575,27.26442307692308,9.615384615384615
170,Television,83,4,7.9,330,4,Suburban,Middle,Apartment,Summer,0.604,18.13,117.87,80,Regular,6,Premium,6491.51,6.501378929950359,7.27710843373494,48.192771084337345
170,LED Lights,12,4,8.38,248,4,Suburban,Middle,Apartment,Summer,0.09,2.7,17.54,80,Heavy,2,Premium,6491.51,6.496296296296295,7.5,333.3333333333333
170,Ceiling Fan,76,5,9.28,124,4,Suburban,Middle,Apartment,Summer,0.574,17.23,112.0,100,Heavy,7,Budget,6491.51,6.500290191526407,7.552631578947368,65.78947368421053
170,Air Conditioner,1733,4,14.9,326,4,Suburban,Middle,Apartment,Summer,23.678,710.35,4617.29,80,Heavy,3,Budget,6491.51,6.500021116351094,13.663012117714946,2.308136180034622
170,Washing Machine,764,4,2.94,158,4,Suburban,Middle,Apartment,Summer,1.845,55.35,359.76,80,Regular,4,Standard,6491.51,6.4997289972899726,2.414921465968586,5.2356020942408374
170,Microwave,920,5,1.05,124,4,Suburban,Middle,Apartment,Summer,0.827,24.8,161.21,100,Regular,7,Budget,6491.51,6.500403225806452,0.8989130434782608,5.434782608695652
171,Refrigerator,284,2,24.0,187,4,Suburban,High,Apartment,Winter,8.217,246.52,1602.37,40,Heavy,4,Budget,4680.98,6.499959435339931,28.933098591549296,7.042253521126761
171,Television,126,5,6.71,131,4,Suburban,High,Apartment,Winter,0.729,21.87,142.18,100,Regular,8,Standard,4680.98,6.501143118427069,5.785714285714286,39.682539682539684
171,LED Lights,17,4,8.27,245,4,Suburban,High,Apartment,Winter,0.137,4.11,26.69,80,Heavy,6,Premium,4680.98,6.4939172749391725,8.058823529411766,235.2941176470588
171,Ceiling Fan,53,5,13.58,80,4,Suburban,High,Apartment,Winter,0.522,15.66,101.76,100,Heavy,6,Standard,4680.98,6.49808429118774,9.849056603773585,94.33962264150944
171,Air Conditioner,1007,2,3.87,380,4,Suburban,High,Apartment,Winter,4.521,135.63,881.57,40,Regular,4,Standard,4680.98,6.499815674998158,4.489572989076465,1.98609731876862
171,Washing Machine,717,5,1.41,174,4,Suburban,High,Apartment,Winter,0.772,23.16,150.53,100,Regular,1,Standard,4680.98,6.4995682210708114,1.076708507670851,6.97350069735007
171,Microwave,835,4,0.86,128,4,Suburban,High,Apartment,Winter,0.674,20.21,131.38,80,Regular,7,Budget,4680.98,6.500742206828303,0.8071856287425151,4.790419161676647
171,Water Heater,1939,5,4.52,95,4,Suburban,High,Apartment,Winter,6.775,203.25,1321.1,100,Regular,7,Standard,4680.98,6.499876998769987,3.4940691077875194,2.5786487880350695
171,Laptop,84,4,9.2,243,4,Suburban,High,Apartment,Winter,0.64,19.19,124.75,80,Heavy,3,Premium,4680.98,6.500781657113079,7.619047619047619,47.61904761904761
171,Desktop Computer,243,4,4.33,143,4,Suburban,High,Apartment,Winter,1.019,30.56,198.65,80,Regular,6,Standard,4680.98,6.50032722513089,4.193415637860082,16.46090534979424
172,Refrigerator,196,2,24.0,88,4,Urban,Middle,Independent House,Summer,5.554,166.62,1083.02,40,Heavy,4,Budget,7112.2300000000005,6.499939983195294,28.336734693877553,10.204081632653061
172,Television,123,3,4.55,227,4,Urban,Middle,Independent House,Summer,0.608,18.24,118.58,60,Regular,4,Budget,7112.2300000000005,6.50109649122807,4.943089430894308,24.390243902439025
172,LED Lights,16,4,8.81,250,4,Urban,Middle,Independent House,Summer,0.139,4.17,27.11,80,Heavy,4,Standard,7112.2300000000005,6.501199040767386,8.6875,250.0
172,Ceiling Fan,50,5,8.18,300,4,Urban,Middle,Independent House,Summer,0.315,9.44,61.36,100,Heavy,6,Budget,7112.2300000000005,6.5,6.3,100.0
172,Air Conditioner,1245,2,17.29,166,4,Urban,Middle,Independent House,Summer,26.329,789.86,5134.06,40,Heavy,6,Budget,7112.2300000000005,6.499962018585572,21.147791164658635,1.6064257028112447
172,Washing Machine,736,3,2.77,220,4,Urban,Middle,Independent House,Summer,2.114,63.42,412.23,60,Regular,5,Premium,7112.2300000000005,6.5,2.872282608695652,4.076086956521739
172,Microwave,1080,3,1.23,94,4,Urban,Middle,Independent House,Summer,1.415,42.44,275.87,60,Regular,3,Standard,7112.2300000000005,6.500235626767201,1.3101851851851853,2.7777777777777777
173,Refrigerator,186,3,24.0,157,4,Urban,Low,Independent House,Monsoon,4.414,132.42,860.75,60,Heavy,4,Standard,1214.81,6.500151034586921,23.731182795698924,16.129032258064516
173,Television,100,3,9.46,128,4,Urban,Low,Independent House,Monsoon,0.928,27.84,180.97,60,Heavy,5,Standard,1214.81,6.500359195402299,9.28,30.0
173,LED Lights,20,4,7.71,283,4,Urban,Low,Independent House,Monsoon,0.149,4.48,29.12,80,Regular,8,Budget,1214.81,6.5,7.45,200.0
173,Ceiling Fan,55,4,14.87,185,4,Urban,Low,Independent House,Monsoon,0.738,22.15,143.97,80,Heavy,4,Budget,1214.81,6.499774266365689,13.418181818181818,72.72727272727273
174,Refrigerator,289,2,12.0,356,2,Suburban,Middle,Independent House,Monsoon,4.285,128.55,835.57,40,Heavy,5,Premium,3556.53,6.499961104628549,14.826989619377162,6.920415224913495
174,Television,121,5,6.14,132,2,Suburban,Middle,Independent House,Monsoon,0.585,17.54,114.03,100,Regular,9,Standard,3556.53,6.5011402508551885,4.8347107438016526,41.32231404958678
174,LED Lights,16,5,8.91,191,2,Suburban,Middle,Independent House,Monsoon,0.114,3.41,22.19,100,Heavy,5,Standard,3556.53,6.507331378299121,7.125,312.5
174,Ceiling Fan,58,3,11.1,81,2,Suburban,Middle,Independent House,Monsoon,0.616,18.47,120.06,60,Heavy,2,Premium,3556.53,6.500270709258257,10.620689655172415,51.72413793103448
174,Air Conditioner,1298,2,7.38,107,2,Suburban,Middle,Independent House,Monsoon,10.97,329.1,2139.16,40,Regular,3,Standard,3556.53,6.500030385900941,8.45146379044684,1.5408320493066254
174,Washing Machine,499,5,0.96,172,2,Suburban,Middle,Independent House,Monsoon,0.406,12.18,79.15,100,Regular,9,Standard,3556.53,6.498357963875206,0.8136272545090181,10.02004008016032
174,Microwave,874,5,1.77,83,2,Suburban,Middle,Independent House,Monsoon,1.263,37.9,246.37,100,Regular,5,Premium,3556.53,6.500527704485489,1.4450800915331805,5.720823798627002
175,Refrigerator,267,2,18.0,180,3,Urban,High,Apartment,Summer,6.059,181.76,1181.47,40,Heavy,8,Standard,5525.8,6.500165052816902,22.69288389513109,7.49063670411985
175,Television,143,4,8.12,99,3,Urban,High,Apartment,Summer,1.018,30.55,198.59,80,Heavy,7,Budget,5525.8,6.500490998363339,7.118881118881119,27.972027972027973
175,LED Lights,9,5,6.64,91,3,Urban,High,Apartment,Summer,0.05,1.51,9.8,100,Regular,5,Premium,5525.8,6.490066225165563,5.555555555555555,555.5555555555555
175,Ceiling Fan,77,5,12.66,395,3,Urban,High,Apartment,Summer,0.705,21.15,137.47,100,Heavy,2,Budget,5525.8,6.499763593380615,9.155844155844155,64.93506493506493
175,Air Conditioner,1088,5,12.12,171,3,Urban,High,Apartment,Summer,11.377,341.32,2218.59,100,Heavy,6,Standard,5525.8,6.500029298019454,10.456801470588237,4.595588235294118
175,Washing Machine,690,5,1.58,392,3,Urban,High,Apartment,Summer,0.942,28.25,183.65,100,Regular,8,Standard,5525.8,6.500884955752213,1.3652173913043477,7.246376811594203
175,Microwave,800,3,1.33,186,3,Urban,High,Apartment,Summer,1.155,34.65,225.25,60,Regular,1,Budget,5525.8,6.500721500721501,1.4437499999999999,3.75
175,Water Heater,2151,2,1.8,193,3,Urban,High,Apartment,Summer,4.712,141.36,918.86,40,Regular,2,Standard,5525.8,6.500141482739105,2.1906090190609016,0.9298000929800094
175,Laptop,48,5,11.38,89,3,Urban,High,Apartment,Summer,0.47,14.11,91.71,100,Heavy,3,Budget,5525.8,6.499645641389086,9.791666666666666,104.16666666666667
175,Desktop Computer,218,3,9.39,259,3,Urban,High,Apartment,Summer,1.848,55.45,360.41,60,Heavy,7,Standard,5525.8,6.499729486023445,8.477064220183488,13.761467889908257
176,Refrigerator,177,3,18.0,215,3,Urban,Middle,Independent House,Winter,2.889,86.68,563.4,60,Heavy,7,Standard,2808.91,6.4997692662667275,16.322033898305083,16.949152542372882
176,Television,153,5,8.26,250,3,Urban,Middle,Independent House,Winter,1.093,32.78,213.08,100,Heavy,1,Standard,2808.91,6.500305064063453,7.143790849673202,32.6797385620915
176,LED Lights,20,4,7.89,118,3,Urban,Middle,Independent House,Winter,0.133,4.0,25.98,80,Regular,8,Budget,2808.91,6.495,6.65,200.0
176,Ceiling Fan,51,5,10.35,146,3,Urban,Middle,Independent House,Winter,0.385,11.56,75.12,100,Heavy,8,Standard,2808.91,6.498269896193772,7.549019607843137,98.03921568627452
176,Air Conditioner,1738,2,4.03,351,3,Urban,Middle,Independent House,Winter,7.957,238.72,1551.67,40,Regular,6,Budget,2808.91,6.499958109919572,4.5782508630609895,1.1507479861910241
176,Washing Machine,490,5,1.76,139,3,Urban,Middle,Independent House,Winter,0.72,21.61,140.47,100,Regular,5,Budget,2808.91,6.500231374363721,1.4693877551020407,10.204081632653061
176,Microwave,1102,5,1.29,186,3,Urban,Middle,Independent House,Winter,1.227,36.8,239.19,100,Regular,4,Standard,2808.91,6.499728260869565,1.1134301270417424,4.537205081669691
177,Refrigerator,279,4,24.0,261,4,Suburban,Low,Independent House,Summer,6.175,185.25,1204.15,80,Heavy,1,Standard,1455.8400000000001,6.500134952766532,22.132616487455195,14.336917562724013
177,Television,103,4,5.7,143,4,Suburban,Low,Independent House,Summer,0.579,17.38,112.97,80,Regular,9,Budget,1455.8400000000001,6.5,5.621359223300971,38.834951456310684
177,LED Lights,20,5,6.48,114,4,Suburban,Low,Independent House,Summer,0.102,3.06,19.89,100,Regular,2,Budget,1455.8400000000001,6.5,5.1,250.0
177,Ceiling Fan,61,3,9.2,146,4,Suburban,Low,Independent House,Summer,0.609,18.28,118.83,60,Heavy,3,Standard,1455.8400000000001,6.500547045951859,9.98360655737705,49.18032786885246
178,Refrigerator,227,5,12.0,351,2,Rural,Middle,Apartment,Summer,2.104,63.12,410.29,100,Heavy,9,Standard,6399.92,6.500158428390368,9.268722466960352,22.026431718061673
178,Television,118,5,4.68,370,2,Rural,Middle,Apartment,Summer,0.42,12.59,81.85,100,Regular,6,Premium,6399.92,6.501191421763304,3.559322033898305,42.37288135593221
178,LED Lights,13,4,7.57,196,2,Rural,Middle,Apartment,Summer,0.084,2.53,16.42,80,Regular,7,Standard,6399.92,6.4901185770751,6.461538461538463,307.6923076923077
178,Ceiling Fan,71,5,13.64,84,2,Rural,Middle,Apartment,Summer,0.733,21.99,142.92,100,Heavy,8,Budget,6399.92,6.4993178717598905,10.32394366197183,70.42253521126761
178,Air Conditioner,1446,3,18.74,132,2,Rural,Middle,Apartment,Summer,27.965,838.94,5453.1,60,Heavy,3,Standard,6399.92,6.499988080196438,19.339557399723375,2.074688796680498
178,Washing Machine,678,3,0.62,137,2,Rural,Middle,Apartment,Summer,0.451,13.54,88.04,60,Regular,1,Standard,6399.92,6.50221565731167,0.6651917404129793,4.424778761061947
178,Microwave,949,4,1.25,207,2,Rural,Middle,Apartment,Summer,1.063,31.89,207.3,80,Regular,3,Standard,6399.92,6.500470366886171,1.1201264488935723,4.214963119072708
